,name,position,country,overall_rating,dribbling,freekick_accuracy,agility,ball_control,interceptions,penalties
261,Shinji Okazaki,FW,Japan,63.0,49.416666666666664,34.916666666666664,58.75,51.333333333333336,36.333333333333336,44.666666666666664
262,Shinji Kagawa,MF,Japan,64.0,58.0,25.0,63.0,59.0,20.0,60.0
263,Yoichiro Kakitani,FW,Japan,63.0,49.416666666666664,34.916666666666664,58.75,51.333333333333336,36.333333333333336,44.666666666666664
264,Shusaku Nishikawa,GK,Japan,58.0,54.0,58.0,64.0,59.0,26.0,48.0
265,Yoshito Okubo,FW,Japan,63.0,49.416666666666664,34.916666666666664,58.75,51.333333333333336,36.333333333333336,44.666666666666664
266,Toshihiro Aoyama,MF,Japan,60.0,10.0,15.0,35.0,23.0,8.0,18.0
267,Yasuyuki Konno,DF,Japan,63.0,49.416666666666664,34.916666666666664,58.75,51.333333333333336,36.333333333333336,44.666666666666664
268,Hotaru Yamaguchi,MF,Japan,60.0,11.0,12.0,33.0,17.0,13.0,17.0
269,Makoto Hasebe,MF,Japan,60.0,65.0,32.0,73.0,59.0,20.0,46.0
270,Yuya Osako,FW,Japan,63.0,49.416666666666664,34.916666666666664,58.75,51.333333333333336,36.333333333333336,44.666666666666664
271,Masahiko Inoha,DF,Japan,54.0,54.0,20.0,66.0,46.0,50.0,40.0
272,Manabu Saitō,FW,Japan,63.0,49.416666666666664,34.916666666666664,58.75,51.333333333333336,36.333333333333336,44.666666666666664
273,Hiroki Sakai,DF,Japan,67.0,69.0,41.0,80.0,72.0,56.0,44.0
274,Maya Yoshida,DF,Japan,63.0,49.416666666666664,34.916666666666664,58.75,51.333333333333336,36.333333333333336,44.666666666666664
275,Shūichi Gonda,GK,Japan,63.0,49.416666666666664,34.916666666666664,58.75,51.333333333333336,36.333333333333336,44.666666666666664
276,Keilor Antonio Navas Gamboa,GK,Costa Rica,60.0,61.0,54.0,62.0,64.0,31.0,52.0
277,Jhonny Acosta Zamora,DF,Costa Rica,67.4,55.4,43.3,62.35,57.7,48.85,46.85
278,Giancarlo González Castro,DF,Costa Rica,77.0,59.0,22.0,58.0,60.0,77.0,35.0
279,Míchael Umaña Corrales,DF,Costa Rica,67.4,55.4,43.3,62.35,57.7,48.85,46.85
280,Celso Borges Mora,MF,Costa Rica,76.0,71.0,69.0,64.0,75.0,74.0,75.0
281,Óscar Esaú Duarte Gaitán,DF,Costa Rica,76.0,48.0,32.0,54.0,59.0,75.0,37.0
282,Christian Bolaños Navarro,MF,Costa Rica,72.0,63.0,64.0,68.0,72.0,66.0,60.0
283,David Andrew Myrie Medrano,DF,Costa Rica,62.0,29.0,20.0,32.0,30.0,25.0,22.0
284,Joel Nathaniel Campbell Samuels,FW,Costa Rica,67.0,66.0,63.0,70.0,67.0,64.0,50.0
285,Bryan Jafet Ruiz González,FW,Costa Rica,67.0,66.0,43.0,40.0,70.0,21.0,62.0
286,Michael Barrantes Rojas,MF,Costa Rica,62.0,54.0,74.0,66.0,62.0,54.0,66.0
287,Waylon Dwayne Francis Box,DF,Costa Rica,68.0,63.0,60.0,72.0,57.0,66.0,52.0
288,Óscar Esteban Granados Maroto,MF,Costa Rica,76.0,48.0,32.0,54.0,59.0,75.0,37.0
289,Randall Brenes Moya,FW,Costa Rica,67.4,55.4,43.3,62.35,57.7,48.85,46.85
290,Júnior Enrique Díaz Campbell,DF,Costa Rica,60.0,55.0,31.0,55.0,60.0,61.0,40.0
291,Cristian Esteban Gamboa Luna,DF,Costa Rica,69.0,69.0,54.0,81.0,68.0,62.0,54.0
292,Yeltsin Ignacio Tejeda Valverde,MF,Costa Rica,61.0,10.0,10.0,37.0,14.0,11.0,11.0
293,Patrick Alberto Pemberton Bernard,GK,Costa Rica,69.0,74.0,44.0,72.0,70.0,64.0,50.0
294,Roy Miller Hernández,DF,Costa Rica,62.0,56.0,34.0,67.0,58.0,56.0,41.0
295,Diego Gerardo Calvo Fonseca,MF,Costa Rica,62.0,64.0,40.0,81.0,62.0,25.0,49.0
296,Marcos Danilo Ureña Porras,FW,Costa Rica,69.0,72.0,64.0,82.0,71.0,35.0,57.0
297,José Miguel Cubero Loría,MF,Costa Rica,70.0,17.0,22.0,46.0,20.0,20.0,29.0
298,Daniel Arturo Cambronero Solano,GK,Costa Rica,63.0,63.0,34.0,86.0,56.0,15.0,58.0
299,Charles Joseph John Hart,GK,England,76.68181818181819,63.5,48.22727272727273,64.18181818181819,67.13636363636364,59.31818181818182,55.95454545454545
300,Glen McLeod Cooper Johnson,DF,England,70.0,19.0,19.0,44.0,20.0,18.0,16.0
301,Leighton John Baines,DF,England,76.0,75.0,81.0,66.0,80.0,77.0,90.0
302,Steven George Gerrard,MF,England,72.0,63.0,29.0,74.0,64.0,74.0,37.0
303,Gary James Cahill,DF,England,79.0,56.0,27.0,49.0,60.0,77.0,53.0
304,Philip Nikodem Jagielka,DF,England,77.0,49.0,31.0,45.0,60.0,77.0,55.0
305,Jack Andrew Garry Wilshere,MF,England,79.0,81.0,71.0,76.0,82.0,61.0,65.0
306,Frank James Lampard,MF,England,69.0,71.0,26.0,77.0,70.0,66.0,30.0
307,Daniel Andre Sturridge,FW,England,79.0,78.0,68.0,74.0,80.0,22.0,75.0
308,Wayne Mark Rooney,FW,England,80.0,74.0,83.0,66.0,80.0,56.0,81.0
309,Daniel Nii Tackie Mensah Welbeck,FW,England,63.0,53.0,40.0,65.0,62.0,66.0,43.0
310,Christopher Lloyd Smalling,DF,England,80.0,59.0,22.0,55.0,58.0,80.0,52.0
311,Ben Anthony Foster,GK,England,79.0,14.0,17.0,45.0,25.0,23.0,41.0
312,Jordan Brian Henderson,MF,England,82.0,73.0,74.0,68.0,80.0,80.0,64.0
313,Alexander Mark David Oxlade-Chamberlain,MF,England,80.0,84.0,60.0,81.0,84.0,72.0,69.0
314,Philip Anthony Jones,DF,England,79.0,59.0,35.0,52.0,64.0,80.0,55.0
315,James Philip Milner,MF,England,81.0,76.0,75.0,69.0,79.0,79.0,86.0
316,Rickie Lee Lambert,FW,England,63.0,57.0,27.0,62.0,61.0,60.0,40.0
317,Raheem Shaquille Sterling,MF,England,87.0,88.0,63.0,94.0,87.0,30.0,69.0
318,Adam David Lallana,MF,England,79.0,83.0,66.0,78.0,84.0,63.0,70.0
319,Ross Barkley,MF,England,79.0,83.0,70.0,66.0,84.0,45.0,65.0
320,Fraser Gerard Forster,GK,England,74.0,20.0,19.0,32.0,33.0,22.0,22.0
321,Luke Paul Hoare Shaw,DF,England,80.0,82.0,58.0,74.0,80.0,77.0,53.0
322,Gianluigi Buffon,GK,Italy,88.0,26.0,13.0,55.0,28.0,28.0,22.0
323,Mattia De Sciglio,DF,Italy,78.0,74.0,39.0,79.0,75.0,76.0,49.0
324,Giorgio Chiellini,DF,Italy,90.0,58.0,31.0,54.0,57.0,88.0,50.0
325,Matteo Darmian,DF,Italy,76.0,74.0,35.0,77.0,75.0,77.0,45.0
326,Thiago Motta,MF,Italy,72.0,73.0,61.0,79.0,71.0,42.0,65.0
327,Antonio Candreva,MF,Italy,80.0,80.0,71.0,74.0,83.0,67.0,83.0
328,Ignazio Abate,DF,Italy,77.0,75.0,44.0,75.0,75.0,75.0,48.0
329,Claudio Marchisio,MF,Italy,63.0,67.0,58.0,75.0,66.0,33.0,60.0
330,Mario Balotelli Barwuah,FW,Italy,82.0,81.0,78.0,71.0,85.0,30.0,92.0
331,Antonio Cassano,FW,Italy,70.0,59.0,24.0,74.0,60.0,67.0,36.0
332,Alessio Cerci,FW,Italy,72.0,75.0,74.0,72.0,78.0,41.0,76.0
333,Salvatore Sirigu,GK,Italy,83.0,15.0,11.0,52.0,18.0,20.0,19.0
334,Mattia Perin,GK,Italy,84.0,19.0,13.0,70.0,23.0,19.0,21.0
335,Alberto Aquilani,MF,Italy,68.0,12.0,12.0,49.0,21.0,19.0,23.0
336,Andrea Barzagli,DF,Italy,83.0,64.0,31.0,52.0,63.0,90.0,60.0
337,Daniele De Rossi,MF,Italy,83.0,64.0,71.0,64.0,77.0,87.0,80.0
338,Ciro Immobile,FW,Italy,87.0,83.0,51.0,77.0,83.0,40.0,78.0
339,Marco Parolo,MF,Italy,82.0,75.0,55.0,67.0,79.0,80.0,45.0
340,Leonardo Bonucci,DF,Italy,86.0,69.0,61.0,60.0,75.0,90.0,70.0
341,Gabriel Alejandro Paletta,DF,Italy,77.0,48.0,35.0,34.0,52.0,81.0,35.0
342,Andrea Pirlo,MF,Italy,77.0,79.0,68.0,75.0,80.0,74.0,68.0
343,Lorenzo Insigne,FW,Italy,88.0,90.0,77.0,94.0,93.0,26.0,61.0
344,Marco Verratti,MF,Italy,86.0,90.0,64.0,90.0,88.0,84.0,64.0
345,Néstor Fernando Muslera Micol,GK,Uruguay,81.0,25.0,10.0,68.0,23.0,23.0,24.0
346,Diego Alfredo Lugano Morena,DF,Uruguay,72.0,81.0,76.0,66.0,79.0,26.0,70.0
347,Diego Roberto Godín Leal,DF,Uruguay,78.0,77.0,60.0,85.0,78.0,64.0,49.0
348,Jorge Ciro Fucile Perdomo,DF,Uruguay,71.14285714285714,65.85714285714286,49.142857142857146,73.47619047619048,66.23809523809524,46.095238095238095,53.23809523809524
349,Walter Alejandro Gargano Guevara,MF,Uruguay,82.0,83.0,82.0,85.0,82.0,80.0,51.0
350,Álvaro Daniel Pereira Barragán,MF,Uruguay,61.0,69.0,45.0,76.0,65.0,29.0,40.0
351,Cristian Gabriel Rodríguez Barotti,MF,Uruguay,54.0,58.0,39.0,82.0,51.0,20.0,41.0
352,Abel Mathías Hernández Platero,FW,Uruguay,75.0,70.0,60.0,81.0,72.0,24.0,76.0
353,Luis Alberto Suárez Díaz,FW,Uruguay,91.0,86.0,84.0,82.0,88.0,41.0,85.0
354,Diego Forlán Corazzo,FW,Uruguay,60.0,61.0,35.0,75.0,56.0,55.0,45.0
355,Cristhian Ricardo Stuani Curbelo,FW,Uruguay,81.0,78.0,57.0,65.0,79.0,36.0,85.0
356,Rodrigo Martín Muñoz Salomón,GK,Uruguay,67.0,62.0,28.0,53.0,63.0,26.0,66.0
357,José María Giménez de Vargas,DF,Uruguay,84.0,47.0,44.0,56.0,56.0,85.0,38.0
358,Marcelo Nicolás Lodeiro Benítez,MF,Uruguay,76.0,81.0,42.0,84.0,75.0,57.0,69.0
359,Diego Fernando Pérez Aguado,MF,Uruguay,60.0,59.0,38.0,72.0,61.0,47.0,47.0
360,Victorio Maximiliano,DF,Uruguay,68.0,73.0,47.0,77.0,75.0,20.0,54.0
361,Egidio Raúl Arévalo Ríos,MF,Uruguay,71.14285714285714,65.85714285714286,49.142857142857146,73.47619047619048,66.23809523809524,46.095238095238095,53.23809523809524
362,Gastón Exequiel Ramírez Pereyra,MF,Uruguay,79.0,80.0,77.0,78.0,81.0,32.0,73.0
363,Sebastián Coates Nion,DF,Uruguay,57.0,57.0,36.0,59.0,60.0,43.0,43.0
364,Álvaro Rafael González Luengo,MF,Uruguay,66.0,56.0,53.0,83.0,56.0,65.0,37.0
365,Edinson Roberto Cavani Gómez,FW,Uruguay,51.0,48.0,40.0,55.0,52.0,43.0,34.0
366,José Martín Cáceres Silva,DF,Uruguay,78.0,60.0,41.0,79.0,66.0,80.0,50.0
367,Martín Andrés Silva Leites,GK,Uruguay,73.0,72.0,38.0,82.0,73.0,72.0,41.0
368,Máximo Orlando Banguera Valdivieso,GK,Ecuador,73.0,18.0,20.0,28.0,12.0,18.0,13.0
369,Jorge Daniel Guagua Tamayo,DF,Ecuador,71.22222222222223,55.166666666666664,46.333333333333336,65.55555555555556,57.22222222222222,42.05555555555556,49.111111111111114
370,Frickson Rafael Erazo Vivero,DF,Ecuador,71.22222222222223,55.166666666666664,46.333333333333336,65.55555555555556,57.22222222222222,42.05555555555556,49.111111111111114
371,Juan Carlos Paredes Reasco,DF,Ecuador,69.0,73.0,60.0,70.0,73.0,35.0,62.0
372,Alex Renato Ibarra Mina,MF,Ecuador,75.0,77.0,61.0,84.0,75.0,56.0,54.0
373,Christian Fernando Noboa Tello,MF,Ecuador,68.0,64.0,41.0,62.0,67.0,67.0,40.0
374,Jefferson Antonio Montero Vite,MF,Ecuador,75.0,81.0,64.0,84.0,78.0,25.0,68.0
375,Édison Vicente Méndez Méndez,MF,Ecuador,71.22222222222223,55.166666666666664,46.333333333333336,65.55555555555556,57.22222222222222,42.05555555555556,49.111111111111114
376,Joao Robin Rojas Mendoza,MF,Ecuador,72.0,74.0,46.0,83.0,72.0,29.0,57.0
377,Walter Orlando Ayoví Corozo,DF,Ecuador,71.22222222222223,55.166666666666664,46.333333333333336,65.55555555555556,57.22222222222222,42.05555555555556,49.111111111111114
378,Felipe Salvador Caicedo Corozo,FW,Ecuador,74.0,72.0,40.0,75.0,72.0,21.0,68.0
379,Adrián Javier Bone Sánchez,GK,Ecuador,76.0,13.0,13.0,60.0,32.0,25.0,25.0
380,Enner Remberto Valencia Lastra,FW,Ecuador,76.0,74.0,65.0,80.0,74.0,42.0,70.0
381,Tilson Oswaldo Minda,MF,Ecuador,71.0,72.0,74.0,90.0,70.0,57.0,66.0
382,Michael Antonio Arroyo Mina,MF,Ecuador,71.0,52.0,70.0,63.0,61.0,71.0,57.0
383,Luis Antonio Valencia Mosquera,MF,Ecuador,62.0,50.0,42.0,62.0,52.0,68.0,40.0
384,Jaime Javier Ayoví Corozo,FW,Ecuador,71.22222222222223,55.166666666666664,46.333333333333336,65.55555555555556,57.22222222222222,42.05555555555556,49.111111111111114
385,Óscar Dalmiro Bagüí Angulo,DF,Ecuador,66.0,65.0,47.0,62.0,68.0,64.0,35.0
386,Luis Fernando Saritama Padilla,MF,Ecuador,72.0,77.0,66.0,88.0,73.0,25.0,72.0
387,Fidel Francisco Martínez Tenorio,MF,Ecuador,70.0,65.0,68.0,72.0,68.0,49.0,75.0
388,Gabriel Eduardo Achilier Zurita,DF,Ecuador,74.0,15.0,20.0,34.0,20.0,16.0,24.0
389,Alexander Domínguez Carabalí,GK,Ecuador,71.0,19.0,11.0,36.0,22.0,16.0,18.0
390,Carlos Armando Gruezo Arboleda,MF,Ecuador,67.0,32.0,26.0,47.0,41.0,73.0,40.0
391,Hugo Hadrien Dominique Lloris,GK,France,88.0,10.0,10.0,55.0,34.0,27.0,40.0
392,Mathieu Debuchy,DF,France,78.0,74.0,61.0,74.0,75.0,77.0,66.0
393,Patrice Latyr Evra,DF,France,69.0,38.0,32.0,31.0,62.0,68.0,31.0
394,Raphaël Xavier Varane,DF,France,86.0,57.0,54.0,63.0,77.0,82.0,43.0
395,Mamadou Sakho,DF,France,79.0,50.0,30.0,50.0,63.0,81.0,40.0
396,Yohan Cabaye,MF,France,69.0,49.0,49.0,45.0,55.0,69.0,55.0
397,Rémy Cabella,MF,France,78.0,82.0,78.0,91.0,80.0,56.0,72.0
398,Mathieu Valbuena,MF,France,80.0,82.0,77.0,82.0,82.0,34.0,68.0
399,Olivier Jonathan Giroud,FW,France,82.0,70.0,65.0,57.0,83.0,42.0,83.0
400,Karim Mostafa Benzema,FW,France,86.0,85.0,73.0,77.0,89.0,28.0,82.0
401,Antoine Griezmann,FW,France,89.0,87.0,84.0,90.0,90.0,49.0,83.0
402,Rio Antonio Zoba Mavuba,MF,France,60.0,42.0,32.0,60.0,47.0,59.0,44.0
403,Eliaquim Hans Mangala,DF,France,76.0,46.0,48.0,62.0,50.0,71.0,48.0
404,Blaise Matuidi,MF,France,85.0,78.0,52.0,83.0,79.0,86.0,56.0
405,Bacary Sagna,DF,France,74.0,73.0,47.0,66.0,74.0,76.0,59.0
406,Stéphane Ruffier,GK,France,84.0,12.0,12.0,51.0,15.0,25.0,25.0
407,Lucas Digne,DF,France,81.0,77.0,82.0,68.0,82.0,81.0,60.0
408,Moussa Sissoko,MF,France,67.0,75.0,49.0,83.0,64.0,19.0,71.0
409,Paul Labile Pogba,MF,France,88.0,87.0,82.0,76.0,90.0,64.0,82.0
410,Loïc Alex Teliére Hubert Rémy,FW,France,79.0,62.095238095238095,53.76190476190476,66.38095238095238,68.38095238095238,59.904761904761905,57.857142857142854
411,Laurent Koscielny,DF,France,82.0,62.0,49.0,65.0,66.0,84.0,51.0
412,Morgan Fernand Gérard Schneiderlin,MF,France,78.0,68.0,63.0,65.0,79.0,80.0,56.0
413,Mickaël Vincent André-Marie Landreau,GK,France,79.0,62.095238095238095,53.76190476190476,66.38095238095238,68.38095238095238,59.904761904761905,57.857142857142854
414,Luis Aurelio López Fernández,GK,Honduras,72.0,69.0,68.0,85.0,70.0,75.0,55.0
415,Osman Danilo Chávez Güity,DF,Honduras,67.2,55.25,43.05,63.2,56.45,45.65,51.95
416,Maynor Alexis Figueroa Róchez,DF,Honduras,67.0,63.0,72.0,62.0,61.0,70.0,64.0
417,Juan Pablo Montes Montes,DF,Honduras,59.0,53.0,40.0,85.0,58.0,25.0,55.0
418,Víctor Salvador Bernárdez Blanco,DF,Honduras,64.0,52.0,39.0,66.0,53.0,38.0,70.0
419,Juan Carlos García Barahona,DF,Honduras,54.0,49.0,39.0,59.0,38.0,51.0,46.0
420,Emilio Arturo Izaguirre Girón,DF,Honduras,69.0,69.0,53.0,73.0,67.0,64.0,53.0
421,Wilson Roberto Palacios Suazo,MF,Honduras,89.0,80.0,76.0,77.0,82.0,48.0,85.0
422,Jerry Nelson Palacios Suazo,FW,Honduras,67.0,47.0,27.0,48.0,50.0,69.0,38.0
423,Mario Roberto Martínez Hernández,MF,Honduras,62.0,70.0,40.0,65.0,67.0,24.0,61.0
424,Jerry Ricardo Bengtson Bodden,FW,Honduras,65.0,68.0,27.0,81.0,66.0,17.0,61.0
425,Edder Gerardo Delgado Zerón,MF,Honduras,63.0,64.0,43.0,53.0,66.0,57.0,53.0
426,Carlo Yaír Costly Molina,FW,Honduras,60.0,61.0,40.0,65.0,53.0,24.0,62.0
427,Óscar Boniek García Ramírez,MF,Honduras,68.0,67.0,55.0,74.0,71.0,61.0,71.0
428,Roger Aníbal Espinoza Ramírez,MF,Honduras,66.0,14.0,19.0,31.0,23.0,18.0,20.0
429,Rony Darío Martínez Alméndarez,FW,Honduras,70.0,15.0,28.0,51.0,20.0,18.0,25.0
430,Andy Ariel Najar Rodríguez,MF,Honduras,78.0,76.0,58.0,75.0,76.0,73.0,54.0
431,Noel Eduardo Valladares Bonilla,GK,Honduras,67.2,55.25,43.05,63.2,56.45,45.65,51.95
432,Luis Fernando Garrido,MF,Honduras,63.0,44.0,34.0,58.0,58.0,70.0,36.0
433,Jorge Aarón Claros Juárez,MF,Honduras,69.0,20.0,25.0,25.0,16.0,16.0,20.0
434,Brayan Antonio Beckeles,DF,Honduras,69.0,50.0,34.0,56.0,62.0,67.0,43.0
435,Donis Salatiel Escober Izaguirre,GK,Honduras,67.2,55.25,43.05,63.2,56.45,45.65,51.95
436,Marvin Antonio Chávez,MF,Honduras,70.0,74.0,44.0,75.0,72.0,28.0,67.0
437,Diego Orlando Benaglio,GK,Switzerland,75.0,16.0,13.0,44.0,22.0,22.0,23.0
438,Stephan Lichtsteiner,DF,Switzerland,77.0,74.0,66.0,73.0,76.0,79.0,64.0
439,Reto Pirmin Ziegler,DF,Switzerland,70.0,66.0,72.0,51.0,71.0,69.0,68.0
440,Philippe Sylvain Senderos,DF,Switzerland,70.0,71.0,70.0,63.0,70.0,65.0,46.0
441,Steve von Bergen,DF,Switzerland,74.0,35.0,18.0,62.0,59.0,75.0,46.0
442,Michael Rico Lang,DF,Switzerland,77.0,63.0,55.0,66.0,74.0,75.0,59.0
443,Tranquillo Barnetta,MF,Switzerland,71.0,68.0,73.0,66.0,70.0,58.0,70.0
444,Gökhan İnler,MF,Switzerland,74.0,71.0,68.0,56.0,73.0,72.0,74.0
445,Haris Seferovic,FW,Switzerland,76.0,70.0,64.0,63.0,73.0,35.0,68.0
446,Granit Xhaka,MF,Switzerland,81.0,70.0,77.0,49.0,80.0,71.0,63.0
447,Valon Behrami,MF,Switzerland,76.0,70.0,68.0,70.0,74.0,74.0,67.0
448,Yann Sommer,GK,Switzerland,84.0,15.0,13.0,55.0,25.0,21.0,24.0
449,Ricardo Ivan Rodriguez Araya,DF,Switzerland,71.0,63.0,51.0,64.0,74.0,70.0,49.0
450,Valentin Stocker,MF,Switzerland,73.0,74.0,72.0,77.0,75.0,42.0,67.0
451,Blerim Džemaili,MF,Switzerland,77.0,77.0,70.0,68.0,78.0,69.0,68.0
452,Gelson da Conceição Tavares Fernandes,MF,Switzerland,73.0,74.0,53.0,91.0,71.0,34.0,67.0
453,Mario Gavranović,FW,Switzerland,72.0,73.0,55.0,81.0,75.0,45.0,68.0
454,Admir Mehmedi,FW,Switzerland,77.0,78.0,62.0,77.0,77.0,42.0,69.0
455,Josip Drmić,FW,Switzerland,75.0,74.0,51.0,69.0,72.0,35.0,74.0
456,Danon Issouf Johannes Djourou Gbadjere,DF,Switzerland,75.63636363636364,62.0,56.04545454545455,65.54545454545455,66.5909090909091,54.63636363636363,58.95454545454545
457,Roman Bürki,GK,Switzerland,84.0,12.0,12.0,49.0,23.0,18.0,20.0
458,Fabian Lukas Schär,DF,Switzerland,75.0,64.0,66.0,64.0,69.0,76.0,78.0
459,Xherdan Shaqiri,MF,Switzerland,82.0,86.0,84.0,84.0,84.0,55.0,65.0
460,Sergio Germán Romero,GK,Argentina,80.0,12.0,13.0,52.0,40.0,21.0,16.0
461,Ezequiel Marcelo Garay González,DF,Argentina,74.0,74.0,57.0,75.0,71.0,29.0,66.0
462,Hugo Armando Campagnaro,DF,Argentina,70.0,45.0,35.0,51.0,53.0,69.0,38.0
463,Pablo Javier Zabaleta Girod,DF,Argentina,76.0,71.0,66.0,66.0,75.0,81.0,64.0
464,Fernando Rubén Gago,MF,Argentina,72.0,66.0,64.0,71.0,77.0,64.0,66.0
465,Lucas Rodrigo Biglia,MF,Argentina,82.0,80.0,76.0,76.0,84.0,82.0,72.0
466,Ángel Fabián Di María,MF,Argentina,74.0,76.0,67.0,87.0,77.0,43.0,69.0
467,Enzo Nicolás Pérez,MF,Argentina,79.0,85.0,73.0,91.0,81.0,26.0,80.0
468,Gonzalo Gerardo Higuaín,FW,Argentina,87.0,83.0,62.0,75.0,84.0,20.0,70.0
469,Argentine professional footballer,FW,Argentina,76.42857142857143,65.33333333333333,54.76190476190476,68.66666666666667,70.66666666666667,49.523809523809526,58.23809523809524
470,"Maximiliano ""Maxi"" Rubén Rodríguez",MF,Argentina,71.0,75.0,40.0,74.0,76.0,20.0,45.0
471,Agustín Ignacio Orión,GK,Argentina,59.0,64.0,40.0,62.0,60.0,27.0,54.0
472,Augusto Matías Fernández,MF,Argentina,80.0,78.0,61.0,75.0,81.0,77.0,62.0
473,Javier Alejandro Mascherano,MF,Argentina,80.0,58.0,50.0,72.0,80.0,85.0,60.0
474,Martín Gastón Demichelis,DF,Argentina,76.42857142857143,65.33333333333333,54.76190476190476,68.66666666666667,70.66666666666667,49.523809523809526,58.23809523809524
475,Faustino Marcos Alberto Rojo,DF,Argentina,79.0,64.0,57.0,68.0,67.0,77.0,55.0
476,Federico Fernández,DF,Argentina,76.0,39.0,40.0,48.0,65.0,76.0,42.0
477,Rodrigo Sebastián Palacio Alcalde,FW,Argentina,77.0,82.0,67.0,79.0,84.0,39.0,79.0
478,"Ricardo ""Ricky"" Gabriel Álvarez",MF,Argentina,74.0,78.0,74.0,73.0,77.0,53.0,63.0
479,Sergio Leonel Agüero del Castillo,FW,Argentina,89.0,89.0,73.0,86.0,89.0,24.0,83.0
480,Mariano Andújar,GK,Argentina,74.0,16.0,16.0,40.0,20.0,20.0,23.0
481,Ezequiel Iván Lavezzi,FW,Argentina,79.0,82.0,79.0,87.0,83.0,31.0,69.0
482,José María Basanta,DF,Argentina,73.0,55.0,40.0,34.0,60.0,76.0,47.0
483,Asmir Begović,GK,Bosnia and Herzegovina,78.0,16.0,15.0,52.0,24.0,21.0,40.0
484,Avdija Vršajević,DF,Bosnia and Herzegovina,68.0,65.0,65.0,75.0,68.0,66.0,55.0
485,Ermin Bičakčić,DF,Bosnia and Herzegovina,77.0,35.0,28.0,54.0,58.0,78.0,39.0
486,Emir Spahić,DF,Bosnia and Herzegovina,59.0,57.0,41.0,59.0,55.0,57.0,38.0
487,Sead Kolašinac,DF,Bosnia and Herzegovina,79.0,73.0,25.0,54.0,74.0,73.0,44.0
488,Ognjen Vranješ,DF,Bosnia and Herzegovina,72.0,52.0,48.0,67.0,55.0,72.0,58.0
489,Muhamed Bešić,DF,Bosnia and Herzegovina,74.0,71.0,55.0,73.0,76.0,68.0,48.0
490,Miralem Pjanić,MF,Bosnia and Herzegovina,86.0,86.0,92.0,77.0,89.0,78.0,79.0
491,Vedad Ibišević,FW,Bosnia and Herzegovina,77.0,72.0,56.0,60.0,76.0,30.0,83.0
492,Zvjezdan Misimović,MF,Bosnia and Herzegovina,75.0,71.0,72.0,65.0,73.0,75.0,50.0
493,Edin Džeko,FW,Bosnia and Herzegovina,85.0,76.0,54.0,57.0,84.0,50.0,67.0
494,Jasmin Fejzić,GK,Bosnia and Herzegovina,68.0,15.0,15.0,25.0,24.0,14.0,20.0
495,Mensur Mujdža,DF,Bosnia and Herzegovina,74.63636363636364,58.36363636363637,48.63636363636363,62.40909090909091,63.40909090909091,55.72727272727273,53.54545454545455
496,Tino-Sven Sušić,MF,Bosnia and Herzegovina,72.0,75.0,74.0,69.0,76.0,43.0,71.0
497,Toni Šunjić,DF,Bosnia and Herzegovina,71.0,58.0,38.0,61.0,68.0,77.0,43.0
498,Senad Lulić,MF,Bosnia and Herzegovina,73.0,77.0,68.0,67.0,81.0,67.0,66.0
499,Senijad Ibričić,MF,Bosnia and Herzegovina,72.0,68.0,53.0,75.0,73.0,67.0,55.0
500,Haris Medunjanin,MF,Bosnia and Herzegovina,75.0,79.0,80.0,63.0,75.0,64.0,71.0
501,Edin Višća,FW,Bosnia and Herzegovina,83.0,82.0,60.0,93.0,82.0,52.0,75.0
502,Izet Hajrović,MF,Bosnia and Herzegovina,72.0,76.0,76.0,76.0,74.0,48.0,75.0
503,Anel Hadžić,MF,Bosnia and Herzegovina,65.0,17.0,12.0,38.0,18.0,21.0,24.0
504,Asmir Avdukić,GK,Bosnia and Herzegovina,78.0,16.0,15.0,52.0,24.0,21.0,40.0
505,Sejad Salihović,MF,Bosnia and Herzegovina,83.0,47.0,28.0,61.0,68.0,84.0,37.0
506,Rahman Ahmadi,GK,Iran,60.0,58.0,43.0,71.0,65.0,31.0,65.0
507,Khosro Heydari,DF,Iran,68.46666666666667,61.93333333333333,46.86666666666667,65.26666666666667,66.6,50.666666666666664,53.333333333333336
508,Ehsan Hajsafi,MF,Iran,70.0,74.0,74.0,79.0,72.0,41.0,71.0
509,Seyyed Jalal Hosseini,DF,Iran,61.0,30.0,37.0,43.0,52.0,62.0,40.0
510,Amir Hossein Sadeghi,DF,Iran,68.46666666666667,61.93333333333333,46.86666666666667,65.26666666666667,66.6,50.666666666666664,53.333333333333336
511,Javad Nekounam,MF,Iran,68.46666666666667,61.93333333333333,46.86666666666667,65.26666666666667,66.6,50.666666666666664,53.333333333333336
512,Masoud Soleimani Shojaei,MF,Iran,68.46666666666667,61.93333333333333,46.86666666666667,65.26666666666667,66.6,50.666666666666664,53.333333333333336
513,Reza Haghighi,MF,Iran,68.46666666666667,61.93333333333333,46.86666666666667,65.26666666666667,66.6,50.666666666666664,53.333333333333336
514,Alireza Jahanbakhsh Jirandeh,FW,Iran,77.0,83.0,46.0,76.0,79.0,42.0,58.0
515,Karim Adil Ansarifard,FW,Iran,74.0,74.0,53.0,72.0,75.0,54.0,61.0
516,Ghasem Haddadifar,MF,Iran,71.0,64.0,34.0,55.0,68.0,71.0,41.0
517,Alireza Haghighi,GK,Iran,74.0,61.0,39.0,63.0,70.0,72.0,57.0
